"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"31","RT @WysisW: #Celtics. 
#NBAXmas 
#Ireland 
#Brexit 
#border 
#EU
#Happiness 
#France
#Macron
#economy 
#Sudan_revolts
#Tunisia
#Protests 
#…",FALSE,0,NA,2018-12-26 11:21:57,FALSE,NA,"1077887232332181506",NA,"<a href=""http://interdiscipl.org"" rel=""nofollow"">inter discipl</a>","e_nterdiscipl",1,TRUE,FALSE,NA,NA
"32","#Celtics. 
#NBAXmas 
#Ireland 
#Brexit 
#border 
#EU
#Happiness 
#France
#Macron
#economy 
#Sudan_revolts
#Tunisia… https://t.co/ayzQ7G3Grr",FALSE,2,NA,2018-12-26 11:21:23,TRUE,NA,"1077887093215514624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WysisW",1,FALSE,FALSE,NA,NA
"33","#WorldEconomy Is Set to Feel the #Delayed #TradeWar Pain in 2019 https://t.co/qG74tPkUnj? #Tradedispute… https://t.co/yG4FVlIL5Z",FALSE,0,NA,2018-12-26 07:05:16,TRUE,NA,"1077822636560855041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hitech_guru",0,FALSE,FALSE,NA,NA
"34","$!$!  #Trump's frustration with #Mnuchin rising after failed attempt to calm #markets, source says @CNNPolitics… https://t.co/yPT60IGECY",FALSE,0,NA,2018-12-26 03:32:11,TRUE,NA,"1077769013353213953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasterMastabah",0,FALSE,FALSE,NA,NA
"35","RT @Paddideh: Iran Regime Destroyed Country’s #Economy Singlehandedly 

https://t.co/gFNvS0GY8h

#Iran #Iranian #Teacher #Law #Court #Lawye…",FALSE,0,NA,2018-12-25 20:39:00,FALSE,NA,"1077665034040295424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KavKavnas",3,TRUE,FALSE,NA,NA
"36","RT @Paddideh: Iran Regime Destroyed Country’s #Economy Singlehandedly 

https://t.co/gFNvS0GY8h

#Iran #Iranian #Teacher #Law #Court #Lawye…",FALSE,0,NA,2018-12-25 19:24:22,FALSE,NA,"1077646252505001984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MAZANDARA",3,TRUE,FALSE,NA,NA
"37","Iran Regime Destroyed Country’s #Economy Singlehandedly 

https://t.co/gFNvS0GY8h

#Iran #Iranian #Teacher #Law… https://t.co/0eVGgfcMS9",FALSE,2,NA,2018-12-25 18:32:16,TRUE,NA,"1077633137142910977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paddideh",3,FALSE,FALSE,NA,NA
"38","Britain’s Brexit fixation brings other government work to a halt https://t.co/5Op2Po4nE1 via @BW
#Brexit #UK #EU… https://t.co/tUsPQg27Rw",FALSE,1,NA,2018-12-25 17:47:09,TRUE,NA,"1077621786898919424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"39","Three migrant boat rescues in the English Channel https://t.co/KlndaTlpJA
#UK #EU #migration #refugees #rescues… https://t.co/AXF0Nbb2jN",FALSE,0,NA,2018-12-25 16:33:51,TRUE,NA,"1077603340224147456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"40","RBS applies for German banking licence ahead of Brexit https://t.co/JllsvCbPwU
#Brexit #UK #EU #Scotland #NI #Wales… https://t.co/SmAOfeNZjh",FALSE,0,NA,2018-12-25 16:32:16,TRUE,NA,"1077602939743625216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"41","RT @Kathimerini_Cy: Ε.Ε.: Μεγάλη η έκθεση τραπεζών σε κρατικά ομόλογα #EU #Economy https://t.co/gl8K184PIm https://t.co/sjC9litu47",FALSE,0,NA,2018-12-25 12:12:08,FALSE,NA,"1077537476519124993",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CyprusNews_",2,TRUE,FALSE,NA,NA
"42","RT @Kathimerini_Cy: Ε.Ε.: Μεγάλη η έκθεση τραπεζών σε κρατικά ομόλογα #EU #Economy https://t.co/gl8K184PIm https://t.co/sjC9litu47",FALSE,0,NA,2018-12-25 11:58:23,FALSE,NA,"1077534015857610754",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cyprusfeed",2,TRUE,FALSE,NA,NA
"43","Ε.Ε.: Μεγάλη η έκθεση τραπεζών σε κρατικά ομόλογα #EU #Economy https://t.co/gl8K184PIm https://t.co/sjC9litu47",FALSE,0,NA,2018-12-25 11:17:58,FALSE,NA,"1077523843026243584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kathimerini_Cy",2,FALSE,FALSE,NA,NA
"44","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-25 09:20:28,FALSE,NA,"1077494272763392002",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HorseInRain",19,TRUE,FALSE,NA,NA
"45","Enjoy your #Last #Christmas. The #IMF/#UN intend to Reset the #Global #Economy in 2019 for #Cryptocurrency by backi… https://t.co/TiW39UqaId",FALSE,1,"PrecariatCanada",2018-12-25 09:09:31,TRUE,"1077486114670370816","1077491518011834368","1045741610745704449","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrecariatCanada",0,FALSE,FALSE,NA,NA
"46","@realdonaldtrump's #tariffs are killing the #economy... Second time now he's bailing out #Farmers w/… https://t.co/tzmVi7WU9N",FALSE,0,"realDonaldTrump",2018-12-24 21:09:57,TRUE,NA,"1077310431826333696","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cosmicfirepeace",0,FALSE,FALSE,NA,NA
"47","$!$  #ECONOMICSofTheDay :  #Markets #Stocks #NYSE  #money #Mnuchin  #Treasury #economics #economy #USA #EU #UK https://t.co/wVOQ1kKBwe",FALSE,0,NA,2018-12-24 18:30:55,FALSE,NA,"1077270410205507590",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasterMastabah",0,FALSE,FALSE,NA,NA
"48","#UK unprepared for #Brexit. World's fastest growing #economy, #India, more so. #Trade talks with #EU dragging for y… https://t.co/AD2eNkpSU2",FALSE,0,NA,2018-12-24 15:56:55,TRUE,NA,"1077231656509947904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","weareji",1,FALSE,FALSE,NA,NA
"49","‘Let’s switch to #euro’: #Russia backs #EU’s bid to shift away from dollar, #economy minister says https://t.co/Fn2DlUjbZb",FALSE,0,NA,2018-12-24 15:55:16,FALSE,NA,"1077231242096136192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alaksdan",0,FALSE,FALSE,NA,NA
"50","“ It took #Canada seven years to effectively negotiate a #trade agreement with the #EU. That agreement does not com… https://t.co/yswxL1DgH5",FALSE,0,NA,2018-12-24 12:58:25,TRUE,NA,"1077186736915206144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StineOlsenActor",1,FALSE,FALSE,NA,NA
"51","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-24 11:45:03,FALSE,NA,"1077168273425424384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndicesenelMes",19,TRUE,FALSE,NA,NA
"52","With expectation of (widespread) Risks/Uncertainty to #UK/#EU's #Economic/#Trade Scenario, besides (possible) impac… https://t.co/nYf2nFNsCx",FALSE,0,NA,2018-12-24 05:37:34,TRUE,NA,"1077075792125865984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MuraliAdhitya",0,FALSE,FALSE,NA,NA
"53","Brexit explained: What would a no-deal Brexit mean? https://t.co/RhYirGEY1D #Brexit #EU #economy #finance #trade #2109",FALSE,0,NA,2018-12-24 03:38:10,FALSE,NA,"1077045743272235009",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","metroxing",0,FALSE,FALSE,NA,NA
"54","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-24 03:23:19,FALSE,NA,"1077042006008819713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","painter1rabbit",19,TRUE,FALSE,NA,NA
"55","RT @10WallStreet: Its NOT That #Economy is ""Bad."" Its that #WallStreet Stocks are Way Over-Priced. Asset Bubbles were Used Too Long to Repl…",FALSE,0,NA,2018-12-24 01:28:55,FALSE,NA,"1077013215077388288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10WallStreet",1,TRUE,FALSE,NA,NA
"56","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 23:48:19,FALSE,NA,"1076987899227312128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","24hrTVMazi",19,TRUE,FALSE,NA,NA
"57","Policymakers urge action on #EU sovereign #debt ‘doom loop’. Banks have accrued large stockpiles of their home nati… https://t.co/BpXP4TQdlD",FALSE,0,NA,2018-12-23 22:15:00,TRUE,NA,"1076964415289917442",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","carlesdijous",0,FALSE,FALSE,NA,NA
"58","@tictoc I'm surprised by 2 of these:  --Slight PROFIT in #FANG #stocks &amp; --LOSS in #legalpot !!  #FINANCEofTheDay :… https://t.co/R6Wr9KExjM",FALSE,0,"tictoc",2018-12-23 20:44:41,TRUE,"1076915498980425728","1076941687396753408","252751061","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasterMastabah",0,FALSE,FALSE,NA,NA
"59","RT @AusHCCyprus: #Australia's position in the world as a global top 20 trading nation is underpinned by our advocacy for an open global #ec…",FALSE,0,NA,2018-12-23 20:43:09,FALSE,NA,"1076941300723679232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Qandew",1,TRUE,FALSE,NA,NA
"60","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 19:53:24,FALSE,NA,"1076928781141585920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","THEHELPBRIDGE",19,TRUE,FALSE,NA,NA
"61","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 19:21:00,FALSE,NA,"1076920629448847360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EUSKeraser",8,TRUE,FALSE,NA,NA
"62","#FINANCEofTheDay :  #finance #investing #investments  #investors  #money #economy #markets #USA #EU #UK https://t.co/TyHROPZDVv",FALSE,0,NA,2018-12-23 19:12:00,FALSE,NA,"1076918363056689152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasterMastabah",0,FALSE,FALSE,NA,NA
"63","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 18:12:00,FALSE,NA,"1076903261855207424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bitraka",8,TRUE,FALSE,NA,NA
"64","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 17:24:43,FALSE,NA,"1076891364930015233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saad_aldossary2",19,TRUE,FALSE,NA,NA
"65","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 17:16:45,FALSE,NA,"1076889360350486531",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bitiji",8,TRUE,FALSE,NA,NA
"66","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 17:06:14,FALSE,NA,"1076886713044213761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bazarlocos2",8,TRUE,FALSE,NA,NA
"67","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 17:00:36,FALSE,NA,"1076885293796474881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CJOLars",19,TRUE,FALSE,NA,NA
"68","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 16:41:40,FALSE,NA,"1076880531038617601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bazarlocos",8,TRUE,FALSE,NA,NA
"69","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 16:40:03,FALSE,NA,"1076880124300152837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nyte7",19,TRUE,FALSE,NA,NA
"70","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 16:39:21,FALSE,NA,"1076879946453319690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milkwee13835863",19,TRUE,FALSE,NA,NA
"71","Does the EU need us more than we need them? https://t.co/HYrLjC33J3
#Brexit #UK #EU #Scotland #NI #Wales #England… https://t.co/wlfo4lVQrc",FALSE,0,NA,2018-12-23 16:31:06,TRUE,NA,"1076877870553657344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"72","What journalists for the foreign press make of Brexit? https://t.co/9d24ssqNSD
#Brexit #UK #EU #Scotland #NI #Wales… https://t.co/A8jBSIEmod",FALSE,0,NA,2018-12-23 16:25:06,TRUE,NA,"1076876359765356544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"73","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 16:07:01,FALSE,NA,"1076871810363228160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GPEpmx",19,TRUE,FALSE,NA,NA
"74","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 15:46:11,FALSE,NA,"1076866569114931202",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","toreandopajaros",8,TRUE,FALSE,NA,NA
"75","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 15:36:09,FALSE,NA,"1076864041958690818",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UTSAnoNIna",8,TRUE,FALSE,NA,NA
"76","RT @eraser: el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart  https://t.co/CL6WwJrwZr @wef #PI…",FALSE,0,NA,2018-12-23 15:27:31,FALSE,NA,"1076861869028196352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mekanik",8,TRUE,FALSE,NA,NA
"77","el PIB de la india supera a Francia ... [img] The world's $80 trillion economy - in one chart… https://t.co/pTXdQwNtax",FALSE,7,NA,2018-12-23 15:26:17,TRUE,NA,"1076861559618576384",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","eraser",8,FALSE,FALSE,NA,NA
"78","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 15:10:14,FALSE,NA,"1076857521971679233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MI_Investments",19,TRUE,FALSE,NA,NA
"79","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:56:43,FALSE,NA,"1076854117518229505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rededdy56",19,TRUE,FALSE,NA,NA
"80","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:33:10,FALSE,NA,"1076848191159652353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gaddijg",19,TRUE,FALSE,NA,NA
"81","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:32:35,FALSE,NA,"1076848043876642816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Facts_n_Facts",19,TRUE,FALSE,NA,NA
"82","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:32:21,FALSE,NA,"1076847984447377409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FabioGhironi",19,TRUE,FALSE,NA,NA
"83","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:29:07,FALSE,NA,"1076847173176881155",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiguelGilTertre",19,TRUE,FALSE,NA,NA
"84","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:28:53,FALSE,NA,"1076847113982697472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnRoss45",19,TRUE,FALSE,NA,NA
"85","RT @elerianm: From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’.""

The ca…",FALSE,0,NA,2018-12-23 14:28:38,FALSE,NA,"1076847049344278529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrRafiqRaji",19,TRUE,FALSE,NA,NA
"86","From the @FT article on how some policymakers in #Europe are again urging ""action on #EU sovereign debt ‘doom loop’… https://t.co/VB0oVBAeIy",FALSE,33,NA,2018-12-23 14:24:48,TRUE,NA,"1076846086910763008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","elerianm",19,FALSE,FALSE,NA,NA
"87","Its NOT That #Economy is ""Bad."" Its that #WallStreet Stocks are Way Over-Priced. Asset Bubbles were Used Too Long t… https://t.co/KKTOXJ4ILb",FALSE,1,NA,2018-12-23 12:37:47,TRUE,NA,"1076819154559270918",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10WallStreet",1,FALSE,FALSE,NA,NA
"88","Does the #EU need us more than we need them?
https://t.co/frM7yOp1fH #brexit #uk #economy #trade https://t.co/D8I4XFEPb1",FALSE,0,NA,2018-12-23 10:42:44,FALSE,NA,"1076790200020291584",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Maistora",0,FALSE,FALSE,NA,NA
"89","Overestimating the EU Economy by Mohamed A. El-Erian @ProSyn https://t.co/RN3EcIeDb0 #EU #economy",FALSE,0,NA,2018-12-23 09:47:40,FALSE,NA,"1076776342765649920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aponsser",0,FALSE,FALSE,NA,NA
"90","#Corbyn #StateAid #economy #EU #neoliberalism: “...quite clearly, if you want to regenerate an economy, as we would… https://t.co/nyTI3B7Z7Q",FALSE,0,NA,2018-12-23 09:42:03,TRUE,NA,"1076774930216304645",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dktatlow",0,FALSE,FALSE,NA,NA
"91","1/Time to ask again: what's the real motivation of #Budapest #protests? #workers rights or their own agenda, #EU… https://t.co/4EXJ87xzwN",FALSE,3,NA,2018-12-23 07:51:09,TRUE,NA,"1076747019367170048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LizHeflin3",0,FALSE,FALSE,NA,NA
"92","RT @besthealthyou: The retired Ukrainians will not get their #pensions for #January 2019 at the end of December of this year. #Ukraine is h…",FALSE,0,NA,2018-12-23 02:58:00,FALSE,NA,"1076673248803270662",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonH3347",2,TRUE,FALSE,NA,NA
"93","RT @besthealthyou: The retired Ukrainians will not get their #pensions for #January 2019 at the end of December of this year. #Ukraine is h…",FALSE,0,NA,2018-12-22 23:15:18,FALSE,NA,"1076617201568821248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BradCabana",2,TRUE,FALSE,NA,NA
"94","The retired Ukrainians will not get their #pensions for #January 2019 at the end of December of this year. #Ukraine… https://t.co/mnmhCox8Ok",FALSE,1,NA,2018-12-22 23:00:48,TRUE,NA,"1076613555984756736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","besthealthyou",2,FALSE,FALSE,NA,NA
"95","!!!  #Trump asking advisers if he can legally FIRE #Fed chief ( #JeromePowell)  @CNNPolitics… https://t.co/1SauDpvqdg",FALSE,0,NA,2018-12-22 20:35:40,TRUE,NA,"1076577031142469635",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasterMastabah",0,FALSE,FALSE,NA,NA
"96","@Reasons2Remain @PhilipHammondUK So, no chance of #WA agreement approval in the Commons. Widespread rejection of a… https://t.co/BDabbUG3MC",FALSE,0,"Reasons2Remain",2018-12-22 19:20:40,TRUE,"1076225157100986368","1076558155440635915","4056411503","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DalbidEU",0,FALSE,FALSE,NA,NA
"97","The Ultimate Very British Problem https://t.co/TwEmt1Chm5
#Brexit #UK #EU #Scotland #NI #Wales #England #Ireland… https://t.co/CIIEwaukfM",FALSE,0,NA,2018-12-22 17:20:30,TRUE,NA,"1076527916605816833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"98","Hundreds of migrants face Christmas at sea as Italy closes ports
https://t.co/1bkJKoyrCa 
#Italy #EU #migration… https://t.co/MuhLZ263mh",FALSE,0,NA,2018-12-22 16:56:22,TRUE,NA,"1076521839709409282",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"99","RT @Paddideh: Iran Regime Destroyed Country’s Economy Singlehandedly 

https://t.co/gFNvS0GY8h

#Iran #Iraq #Arab #Art #NYC #Paris #US #Eco…",FALSE,0,NA,2018-12-22 16:11:01,FALSE,NA,"1076510428514144256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paddideh",3,TRUE,FALSE,NA,NA
"100","RT @ProvocativeTV_: The New video is out! ""What will happen after BREXIT?"" London Street Interviews, Provocative TV on YouTube https://t.co…",FALSE,0,NA,2018-12-22 15:55:23,FALSE,NA,"1076506493292290048",NA,"<a href=""https://www.helius.dk/"" rel=""nofollow"">Helius-provideos</a>","ProVideoTips1",1,TRUE,FALSE,NA,NA
"101","The New video is out! ""What will happen after BREXIT?"" London Street Interviews, Provocative TV on YouTube… https://t.co/AzZ2ve9TGN",FALSE,1,NA,2018-12-22 15:55:01,TRUE,NA,"1076506404427612162",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProvocativeTV_",1,FALSE,FALSE,NA,NA
"102","UK Business investment in worst run since 2009 https://t.co/Uv1LwclPTm
#Brexit #UK #EU #Scotland #NI #Wales… https://t.co/QxPPWQqS0c",FALSE,0,NA,2018-12-22 15:47:53,TRUE,NA,"1076504608422293504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"103","Brexit: Remainers criticise Corbyn's pledge to pursue leaving the EU https://t.co/fSrkMMsBxe
#Brexit #UK #EU… https://t.co/sacuyfrbS4",FALSE,0,NA,2018-12-22 15:41:24,TRUE,NA,"1076502977366511616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChuckDalldorf",0,FALSE,FALSE,NA,NA
"104","This is real life in UK now. Please read. #StopBrexitSaveBritain #economy #Trader #EU #brexit #Export… https://t.co/RSpG517A0o",FALSE,1,NA,2018-12-22 15:00:38,TRUE,NA,"1076492716828229632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dgallagher000",0,FALSE,FALSE,NA,NA
"105","RT @jesseouedata: A snapshot of the minimum #wages in Europe - #EU #economy #wealth #GDP 🇪🇺 @kashthefuturist @alvinfoo @DioFavatas @gvalan…",FALSE,0,NA,2018-12-22 12:50:51,FALSE,NA,"1076460055254523904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","futurion3d",4,TRUE,FALSE,NA,NA
"106","RT @fklivestolearn: A snapshot of the minimum #wages in Europe - #EU #economy #wealth #GDP

@kashthefuturist @alvinfoo @DioFavatas @gvalan…",FALSE,0,NA,2018-12-22 12:43:09,FALSE,NA,"1076458116085104641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junjudapi",4,TRUE,FALSE,NA,NA
"107","RT @jesseouedata: A snapshot of the minimum #wages in Europe - #EU #economy #wealth #GDP 🇪🇺 @kashthefuturist @alvinfoo @DioFavatas @gvalan…",FALSE,0,NA,2018-12-22 12:34:30,FALSE,NA,"1076455941078421504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junjudapi",4,TRUE,FALSE,NA,NA
"108","RT @lisboncouncil: Watch fascinating interview with @OECD Chief Economist @LauBooneEco on quality of public #finance and inclusive #growth…",FALSE,0,NA,2018-12-22 12:19:53,FALSE,NA,"1076452263818940416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caspermeyer2",2,TRUE,FALSE,NA,NA
